date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:45	36906/36906	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:14:43%20GMT	http://dokari.co.id/menikmati-perjalanan-travel-lampung-dokari-tranz/	G:/Others/Httrack%20websites/dokari/web/index-11.html	(from http://dokari.co.id/)
13:14:45	34883/34883	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:14:43%20GMT	http://dokari.co.id/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/	G:/Others/Httrack%20websites/dokari/web/index-12.html	(from http://dokari.co.id/)
13:14:46	13375/13375	U-----	200	untouched ('')	image/jpeg	etag:%225c82c203-343f%22	http://dokaricoid-on.cloud.revoluz.io/wp-content/uploads/2017/09/Pantai-Pasir-Putih-300x199-300x199.jpg	G:/Others/Httrack%20websites/dokari/web/images/pantai-pasir-putih-300x199-300x199.jpg	(from http://dokari.co.id/)
13:14:46	12067/12067	U-----	200	untouched ('')	image/jpeg	etag:%225c82c203-2f23%22	http://dokaricoid-on.cloud.revoluz.io/wp-content/uploads/2017/09/waykambastrek21-300x158.jpg	G:/Others/Httrack%20websites/dokari/web/images/waykambastrek21-300x158.jpg	(from http://dokari.co.id/)
13:14:46	36920/36920	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:14:43%20GMT	http://dokari.co.id/armada-mobil/	G:/Others/Httrack%20websites/dokari/web/index-10.html	(from http://dokari.co.id/)
13:14:46	16982/16982	U-----	200	untouched ('')	image/jpeg	etag:%225c82c203-4256%22	http://dokaricoid-on.cloud.revoluz.io/wp-content/uploads/2017/09/Teluk-Kiluan-300x198-300x198.jpg	G:/Others/Httrack%20websites/dokari/web/images/teluk-kiluan-300x198-300x198.jpg	(from http://dokari.co.id/)
13:14:47	11768/11768	U-----	200	untouched ('')	image/jpeg	etag:%225c82c203-2df8%22	http://dokaricoid-on.cloud.revoluz.io/wp-content/uploads/2017/09/5__Menara_Siger_mengadaptasi_bentuk_dari_mahkota_pernikahan_khas_Lampung-300x200.jpg	G:/Others/Httrack%20websites/dokari/web/images/5__menara_siger_mengadaptasi_bentuk_dari_mahkota_pernikahan_khas_lampung-300x200.jpg	(from http://dokari.co.id/)
13:14:47	1897/1897	U-----	200	untouched ('')	image/png	etag:%225c82c203-769%22	http://dokaricoid-on.cloud.revoluz.io/wp-content/uploads/2017/09/copyscape-banner-white-200x25.png	G:/Others/Httrack%20websites/dokari/web/images/copyscape-banner-white-200x25.png	(from http://dokari.co.id/)
13:14:47	36871/36871	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:14:45%20GMT	http://dokari.co.id/promo/	G:/Others/Httrack%20websites/dokari/web/index-13.html	(from http://dokari.co.id/)
13:14:47	11110/11110	U-----	200	untouched ('')	image/png	etag:%225c82c203-2b66%22	http://dokari.co.id/wp-content/uploads/2017/09/bg2.png	G:/Others/Httrack%20websites/dokari/web/images/bg2.png	(from http://dokari.co.id/)
13:14:47	971/971	U-----	200	untouched ('OK')	text/css	etag:%225c82c9ca-3cb%22	http://dokari.co.id/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.10.2	G:/Others/Httrack%20websites/dokari/web/images/front-flex.min784c.css	(from http://dokari.co.id/)
13:14:48	1507/1507	U-----	200	untouched ('OK')	text/css	etag:%225c82c9f9-5e3%22	http://dokari.co.id/wp-content/plugins/so-widgets-bundle/widgets/features/css/style.css?ver=1.15.3	G:/Others/Httrack%20websites/dokari/web/images/style84c3.css	(from http://dokari.co.id/)
13:14:48	4835/4835	U-----	200	untouched ('OK')	text/css	etag:%225d70afb1-12e3%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-features-default-38a4833f0063.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-features-default-38a4833f0063fee8.css	(from http://dokari.co.id/)
13:14:48	6668/6668	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:14:46%20GMT	http://dokari.co.id/wp-login.php	G:/Others/Httrack%20websites/dokari/web/wp-login.html	(from http://dokari.co.id/)
13:14:48	6406/6406	U-----	200	untouched ('OK')	text/css	etag:%225c82c9f9-1906%22	http://dokari.co.id/wp-content/plugins/so-widgets-bundle/icons/fontawesome/style.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/stylefee8.css	(from http://dokari.co.id/)
13:14:48	919/919	U-----	200	untouched ('OK')	text/css	etag:%225d70afb2-397%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-headline-default-af7766ede080.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-headline-default-af7766ede080fee8.css	(from http://dokari.co.id/)
